@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
8601,'2023/12/04 22:40:45:865',83,0,0,0,0,-1,0.02,0.02
8602,'2023/12/04 22:40:45:884',83,0,0,0,0,-1,0.02,0.02
8603,'2023/12/04 22:40:45:898',83,0,0,0,0,-1,0.02,0.02
8604,'2023/12/04 22:40:45:913',83,0,0,0,0,-1,0.02,0.02
8605,'2023/12/04 22:40:45:932',83,0,0,0,0,-1,0.02,0.02
8606,'2023/12/04 22:40:45:946',83,0,0,0,0,-1,0.02,0.02
8607,'2023/12/04 22:40:45:963',83,0,0,0,0,-1,0.02,0.02
8608,'2023/12/04 22:40:45:983',83,0,0,0,0,-1,0.02,0.02
8609,'2023/12/04 22:40:45:998',83,0,0,0,0,-1,0.02,0.02
8610,'2023/12/04 22:40:46:016',83,0,0,0,0,-1,0.02,0.02
8611,'2023/12/04 22:40:46:030',83,0,0,0,0,-1,0.02,0.02
8612,'2023/12/04 22:40:46:049',83,0,0,0,0,-1,0.02,0.02
8613,'2023/12/04 22:40:46:066',83,0,0,0,0,-1,0.02,0.02
8614,'2023/12/04 22:40:46:083',83,0,0,0,0,-1,0.02,0.02
8615,'2023/12/04 22:40:46:097',83,0,0,0,0,-1,0.02,0.02
8616,'2023/12/04 22:40:46:116',83,0,0,0,0,-1,0.02,0.02
8617,'2023/12/04 22:40:46:131',83,0,0,0,0,-1,0.02,0.02
8618,'2023/12/04 22:40:46:151',83,0,0,0,0,-1,0.02,0.02
8619,'2023/12/04 22:40:46:163',83,0,0,0,0,-1,0.02,0.02
8620,'2023/12/04 22:40:46:183',83,0,0,0,0,-1,0.02,0.02
8621,'2023/12/04 22:40:46:198',83,0,0,0,0,-1,0.02,0.02
8622,'2023/12/04 22:40:46:213',83,0,0,0,0,-1,0.02,0.02
8623,'2023/12/04 22:40:46:232',83,0,0,0,0,-1,0.02,0.02
8624,'2023/12/04 22:40:46:248',83,0,0,0,0,-1,0.02,0.02
8625,'2023/12/04 22:40:46:266',83,0,0,0,0,-1,0.02,0.02
8626,'2023/12/04 22:40:46:283',83,0,0,0,0,-1,0.02,0.02
8627,'2023/12/04 22:40:46:296',83,0,0,0,0,-1,0.02,0.02
8628,'2023/12/04 22:40:46:316',83,0,0,0,0,-1,0.02,0.02
8629,'2023/12/04 22:40:46:331',83,0,0,0,0,-1,0.02,0.02
8630,'2023/12/04 22:40:46:348',83,0,0,0,0,-1,0.02,0.02
8631,'2023/12/04 22:40:46:366',83,0,0,0,0,-1,0.02,0.02
8632,'2023/12/04 22:40:46:381',83,0,0,0,0,-1,0.02,0.02
8633,'2023/12/04 22:40:46:400',83,0,0,0,0,-1,0.02,0.02
8634,'2023/12/04 22:40:46:413',83,0,0,0,0,-1,0.02,0.02
8635,'2023/12/04 22:40:46:433',83,0,0,0,0,-1,0.02,0.02
8636,'2023/12/04 22:40:46:446',83,0,0,0,0,-1,0.02,0.02
8637,'2023/12/04 22:40:46:465',83,0,0,0,0,-1,0.02,0.02
8638,'2023/12/04 22:40:46:488',83,0,0,0,0,-1,0.02,0.02
8639,'2023/12/04 22:40:46:499',83,0,0,0,0,-1,0.02,0.02
8640,'2023/12/04 22:40:46:515',83,0,0,0,0,-1,0.02,0.02
8641,'2023/12/04 22:40:46:533',83,0,0,0,0,-1,0.02,0.02
8642,'2023/12/04 22:40:46:547',83,0,0,0,0,-1,0.02,0.02
8643,'2023/12/04 22:40:46:562',83,0,0,0,0,-1,0.02,0.02
8644,'2023/12/04 22:40:46:583',83,0,0,0,0,-1,0.02,0.02
8645,'2023/12/04 22:40:46:599',83,0,0,0,0,-1,0.02,0.02
8646,'2023/12/04 22:40:46:616',83,0,0,0,0,-1,0.02,0.02
8647,'2023/12/04 22:40:46:634',83,0,0,0,0,-1,0.02,0.02
8648,'2023/12/04 22:40:46:650',83,0,0,0,0,-1,0.02,0.02
8649,'2023/12/04 22:40:46:662',83,0,0,0,0,-1,0.02,0.02
8650,'2023/12/04 22:40:46:685',83,0,0,0,0,-1,0.02,0.02
8651,'2023/12/04 22:40:46:697',83,0,0,0,0,-1,0.02,0.02
8652,'2023/12/04 22:40:46:716',83,0,0,0,0,-1,0.02,0.02
8653,'2023/12/04 22:40:46:731',83,0,0,0,0,-1,0.02,0.02
8654,'2023/12/04 22:40:46:750',83,0,0,0,0,-1,0.02,0.02
8655,'2023/12/04 22:40:46:765',83,0,0,0,0,-1,0.02,0.02
8656,'2023/12/04 22:40:46:782',83,0,0,0,0,-1,0.02,0.02
8657,'2023/12/04 22:40:46:799',83,0,0,0,0,-1,0.02,0.02
8658,'2023/12/04 22:40:46:813',83,0,0,0,0,-1,0.02,0.02
8659,'2023/12/04 22:40:46:833',83,0,0,0,0,-1,0.02,0.02
8660,'2023/12/04 22:40:46:848',83,0,0,0,0,-1,0.02,0.02
8661,'2023/12/04 22:40:46:864',83,0,0,0,0,-1,0.02,0.02
8662,'2023/12/04 22:40:46:883',83,0,0,765,0,-1,0.02,0.02
8663,'2023/12/04 22:40:46:899',83,0,0,765,0,-1,0.02,0.02
8664,'2023/12/04 22:40:46:917',83,0,0,765,0,-1,0.02,0.02
8665,'2023/12/04 22:40:46:931',83,0,0,765,0,-1,0.02,0.02
8666,'2023/12/04 22:40:46:950',83,0,0,765,0,-1,0.02,0.02
8667,'2023/12/04 22:40:46:964',83,0,0,765,0,-1,0.02,0.02
8668,'2023/12/04 22:40:46:983',83,0,0,765,0,-1,0.02,0.02
8669,'2023/12/04 22:40:46:997',83,0,0,0,0,-1,0.02,0.02
8670,'2023/12/04 22:40:47:016',83,0,0,0,0,-1,0.02,0.02
8671,'2023/12/04 22:40:47:031',83,0,0,0,0,-1,0.02,0.02
8672,'2023/12/04 22:40:47:049',83,0,0,0,0,-1,0.02,0.02
8673,'2023/12/04 22:40:47:068',83,0,0,0,0,-1,0.02,0.02
8674,'2023/12/04 22:40:47:080',83,0,0,0,0,-1,0.02,0.02
8675,'2023/12/04 22:40:47:099',83,0,0,0,0,-1,0.02,0.02
8676,'2023/12/04 22:40:47:113',83,0,0,0,0,-1,0.02,0.02
8677,'2023/12/04 22:40:47:130',83,0,0,0,0,-1,0.02,0.02
8678,'2023/12/04 22:40:47:149',83,0,0,0,0,-1,0.02,0.02
8679,'2023/12/04 22:40:47:165',83,0,0,0,0,-1,0.02,0.02
8680,'2023/12/04 22:40:47:183',83,0,0,0,0,-1,0.02,0.02
8681,'2023/12/04 22:40:47:196',83,0,0,0,0,-1,0.02,0.02
8682,'2023/12/04 22:40:47:212',83,0,0,0,0,-1,0.02,0.02
8683,'2023/12/04 22:40:47:233',83,0,0,0,0,-1,0.02,0.02
8684,'2023/12/04 22:40:47:247',83,0,0,0,0,-1,0.02,0.02
8685,'2023/12/04 22:40:47:264',83,0,0,0,0,-1,0.02,0.02
8686,'2023/12/04 22:40:47:283',83,0,0,0,0,-1,0.02,0.02
8687,'2023/12/04 22:40:47:298',83,0,0,0,0,-1,0.02,0.02
8688,'2023/12/04 22:40:47:313',83,0,0,0,0,-1,0.02,0.02
8689,'2023/12/04 22:40:47:335',83,0,0,0,0,-1,0.02,0.02
8690,'2023/12/04 22:40:47:347',83,0,0,0,0,-1,0.02,0.02
8691,'2023/12/04 22:40:47:366',83,0,0,0,0,-1,0.02,0.02
8692,'2023/12/04 22:40:47:381',83,0,0,0,0,-1,0.02,0.02
8693,'2023/12/04 22:40:47:398',83,0,0,0,0,-1,0.02,0.02
8694,'2023/12/04 22:40:47:415',83,0,0,0,0,-1,0.02,0.02
8695,'2023/12/04 22:40:47:432',83,0,0,0,0,-1,0.02,0.02
8696,'2023/12/04 22:40:47:448',83,0,0,0,0,-1,0.02,0.02
8697,'2023/12/04 22:40:47:468',83,0,0,0,0,-1,0.02,0.02
8698,'2023/12/04 22:40:47:491',83,0,0,0,0,-1,0.02,0.02
8699,'2023/12/04 22:40:47:504',83,0,0,0,0,-1,0.02,0.02
8700,'2023/12/04 22:40:47:525',83,0,0,0,0,-1,0.02,0.02
8701,'2023/12/04 22:40:47:536',83,0,0,0,0,-1,0.02,0.02
8702,'2023/12/04 22:40:47:557',83,0,0,0,0,-1,0.02,0.02
8703,'2023/12/04 22:40:47:567',83,0,0,0,0,-1,0.02,0.02
8704,'2023/12/04 22:40:47:585',83,0,0,0,0,-1,0.02,0.02
8705,'2023/12/04 22:40:47:603',83,0,0,0,0,-1,0.02,0.02
8706,'2023/12/04 22:40:47:627',83,0,0,0,0,-1,0.02,0.02
8707,'2023/12/04 22:40:47:633',83,0,0,0,0,-1,0.02,0.02
8708,'2023/12/04 22:40:47:652',83,0,0,0,0,-1,0.02,0.02
8709,'2023/12/04 22:40:47:671',83,0,0,0,0,-1,0.02,0.02
8710,'2023/12/04 22:40:47:685',83,0,0,0,0,-1,0.02,0.02
8711,'2023/12/04 22:40:47:702',83,0,0,0,0,-1,0.02,0.02
8712,'2023/12/04 22:40:47:720',83,0,0,0,0,-1,0.02,0.02
8713,'2023/12/04 22:40:47:735',83,0,0,0,0,-1,0.02,0.02
8714,'2023/12/04 22:40:47:754',83,0,0,0,0,-1,0.02,0.02
8715,'2023/12/04 22:40:47:768',83,0,0,0,0,-1,0.02,0.02
8716,'2023/12/04 22:40:47:787',83,0,0,0,0,-1,0.02,0.02
8717,'2023/12/04 22:40:47:802',83,0,0,0,0,-1,0.02,0.02
8718,'2023/12/04 22:40:47:819',83,0,0,0,0,-1,0.02,0.02
8719,'2023/12/04 22:40:47:836',83,0,0,0,0,-1,0.02,0.02
8720,'2023/12/04 22:40:47:852',83,0,0,0,0,-1,0.02,0.02
8721,'2023/12/04 22:40:47:869',83,0,0,0,0,-1,0.02,0.02
8722,'2023/12/04 22:40:47:885',83,0,0,0,0,-1,0.02,0.02
8723,'2023/12/04 22:40:47:904',83,0,0,0,0,-1,0.02,0.02
8724,'2023/12/04 22:40:47:920',83,0,0,0,0,-1,0.02,0.02
8725,'2023/12/04 22:40:47:935',83,0,0,0,0,-1,0.02,0.02
8726,'2023/12/04 22:40:47:954',83,0,0,0,0,-1,0.02,0.02
8727,'2023/12/04 22:40:47:967',83,0,0,0,0,-1,0.02,0.02
8728,'2023/12/04 22:40:47:986',83,0,0,0,0,-1,0.02,0.02
8729,'2023/12/04 22:40:48:002',83,0,0,0,0,-1,0.02,0.02
8730,'2023/12/04 22:40:48:021',83,0,0,0,0,-1,0.02,0.02
8731,'2023/12/04 22:40:48:036',83,0,0,0,0,-1,0.02,0.02
8732,'2023/12/04 22:40:48:055',83,0,0,0,0,-1,0.02,0.02
8733,'2023/12/04 22:40:48:068',83,0,0,0,0,-1,0.02,0.02
8734,'2023/12/04 22:40:48:086',83,0,0,0,0,-1,0.02,0.02
8735,'2023/12/04 22:40:48:102',83,0,0,0,0,-1,0.02,0.02
8736,'2023/12/04 22:40:48:117',83,0,0,0,0,-1,0.02,0.02
8737,'2023/12/04 22:40:48:137',83,0,0,0,0,-1,0.02,0.02
8738,'2023/12/04 22:40:48:152',83,0,0,0,0,-1,0.02,0.02
8739,'2023/12/04 22:40:48:169',83,0,0,0,0,-1,0.02,0.02
8740,'2023/12/04 22:40:48:186',83,0,0,0,0,-1,0.02,0.02
8741,'2023/12/04 22:40:48:202',83,0,0,0,0,-1,0.02,0.02
8742,'2023/12/04 22:40:48:218',83,0,0,0,0,-1,0.02,0.02
8743,'2023/12/04 22:40:48:235',83,0,0,0,0,-1,0.02,0.02
8744,'2023/12/04 22:40:48:253',83,0,0,0,0,-1,0.02,0.02
8745,'2023/12/04 22:40:48:268',83,0,0,0,0,-1,0.02,0.02
8746,'2023/12/04 22:40:48:287',83,0,0,0,0,-1,0.02,0.02
8747,'2023/12/04 22:40:48:302',83,0,0,0,0,-1,0.02,0.02
8748,'2023/12/04 22:40:48:322',83,0,0,0,0,-1,0.02,0.02
8749,'2023/12/04 22:40:48:334',83,0,0,0,0,-1,0.02,0.02
8750,'2023/12/04 22:40:48:352',83,0,0,0,0,-1,0.02,0.02
8751,'2023/12/04 22:40:48:369',83,0,0,0,0,-1,0.02,0.02
8752,'2023/12/04 22:40:48:385',83,0,0,0,0,-1,0.02,0.02
8753,'2023/12/04 22:40:48:404',83,0,0,0,0,-1,0.02,0.02
8754,'2023/12/04 22:40:48:418',83,0,0,0,0,-1,0.02,0.02
8755,'2023/12/04 22:40:48:436',83,0,0,0,0,-1,0.02,0.02
8756,'2023/12/04 22:40:48:454',83,0,0,0,0,-1,0.02,0.02
8757,'2023/12/04 22:40:48:473',83,0,0,0,0,-1,0.02,0.02
8758,'2023/12/04 22:40:48:486',83,0,0,0,0,-1,0.02,0.02
8759,'2023/12/04 22:40:48:503',83,0,0,0,0,-1,0.02,0.02
8760,'2023/12/04 22:40:48:520',83,0,0,0,0,-1,0.02,0.02
8761,'2023/12/04 22:40:48:535',83,0,0,0,0,-1,0.02,0.02
8762,'2023/12/04 22:40:48:554',83,0,0,0,0,-1,0.02,0.02
8763,'2023/12/04 22:40:48:569',83,0,0,0,0,-1,0.02,0.02
8764,'2023/12/04 22:40:48:585',83,0,0,0,0,-1,0.02,0.02
8765,'2023/12/04 22:40:48:602',83,0,0,0,0,-1,0.02,0.02
8766,'2023/12/04 22:40:48:618',83,0,0,0,0,-1,0.02,0.02
8767,'2023/12/04 22:40:48:636',83,0,0,0,0,-1,0.02,0.02
8768,'2023/12/04 22:40:48:652',83,0,0,0,0,-1,0.02,0.02
8769,'2023/12/04 22:40:48:669',83,0,0,0,0,-1,0.02,0.02
8770,'2023/12/04 22:40:48:687',83,0,0,0,0,-1,0.02,0.02
8771,'2023/12/04 22:40:48:705',83,0,0,0,0,-1,0.02,0.02
8772,'2023/12/04 22:40:48:717',83,0,0,0,0,-1,0.02,0.02
8773,'2023/12/04 22:40:48:740',83,0,0,0,0,-1,0.02,0.02
8774,'2023/12/04 22:40:48:752',83,0,0,0,0,-1,0.02,0.02
8775,'2023/12/04 22:40:48:768',83,0,0,0,0,-1,0.02,0.02
8776,'2023/12/04 22:40:48:787',83,0,0,0,0,-1,0.02,0.02
8777,'2023/12/04 22:40:48:803',83,0,0,0,0,-1,0.02,0.02
8778,'2023/12/04 22:40:48:819',83,0,0,0,0,-1,0.02,0.02
8779,'2023/12/04 22:40:48:837',83,0,0,-80,-80,-10281,0.02,0.02
8780,'2023/12/04 22:40:48:852',83,0,0,-80,-80,-10281,0.02,0.02
8781,'2023/12/04 22:40:48:868',83,0,0,80,0,-1,0.02,0.02
8782,'2023/12/04 22:40:48:887',83,0,0,0,0,-1,0.02,0.02
8783,'2023/12/04 22:40:48:902',83,0,0,0,0,-1,0.02,0.02
8784,'2023/12/04 22:40:48:918',83,0,0,0,0,-1,0.02,0.02
8785,'2023/12/04 22:40:48:935',83,0,0,0,0,-1,0.02,0.02
8786,'2023/12/04 22:40:48:953',83,0,0,0,0,-1,0.02,0.02
8787,'2023/12/04 22:40:48:970',83,0,0,0,0,-1,0.02,0.02
8788,'2023/12/04 22:40:48:986',83,0,0,0,0,-1,0.02,0.02
8789,'2023/12/04 22:40:49:002',83,0,0,0,0,-1,0.02,0.02
8790,'2023/12/04 22:40:49:018',83,0,0,0,0,-1,0.02,0.02
8791,'2023/12/04 22:40:49:034',83,0,0,0,0,-1,0.02,0.02
8792,'2023/12/04 22:40:49:054',83,0,0,0,0,-1,0.02,0.02
8793,'2023/12/04 22:40:49:070',83,0,0,0,0,-1,0.02,0.02
8794,'2023/12/04 22:40:49:087',83,0,0,0,0,-1,0.02,0.02
8795,'2023/12/04 22:40:49:104',83,0,0,0,0,-1,0.02,0.02
8796,'2023/12/04 22:40:49:118',83,0,0,0,0,-1,0.02,0.02
8797,'2023/12/04 22:40:49:194',83,0,0,0,0,-1,0.02,0.02
8798,'2023/12/04 22:40:49:214',83,0,0,0,0,-1,0.02,0.02
8799,'2023/12/04 22:40:49:228',83,0,0,0,0,-1,0.02,0.02
8800,'2023/12/04 22:40:49:244',83,0,0,0,0,-1,0.02,0.02
8801,'2023/12/04 22:40:49:261',83,0,0,0,0,-1,0.02,0.02
8802,'2023/12/04 22:40:49:280',83,0,0,0,0,-1,0.02,0.02
8803,'2023/12/04 22:40:49:294',83,0,0,0,0,-1,0.02,0.02
8804,'2023/12/04 22:40:49:313',83,0,0,0,0,-1,0.02,0.02
8805,'2023/12/04 22:40:49:331',83,765,0,0,0,-1,0.02,0.02
8806,'2023/12/04 22:40:49:348',83,765,0,0,0,-1,0.02,0.02
8807,'2023/12/04 22:40:49:364',83,765,0,0,0,-1,0.02,0.02
8808,'2023/12/04 22:40:49:380',83,765,0,0,0,-1,0.02,0.02
8809,'2023/12/04 22:40:49:489',83,765,0,0,0,-1,0.02,0.02
8810,'2023/12/04 22:40:49:509',83,765,0,0,0,-1,0.02,0.02
8811,'2023/12/04 22:40:49:523',83,765,0,0,0,-1,0.02,0.02
8812,'2023/12/04 22:40:49:542',83,765,0,0,0,-1,0.02,0.02
8813,'2023/12/04 22:40:49:557',83,765,0,0,0,-1,0.02,0.02
8814,'2023/12/04 22:40:49:577',83,765,0,0,0,-1,0.02,0.02
8815,'2023/12/04 22:40:49:590',83,765,0,0,0,-1,0.02,0.02
8816,'2023/12/04 22:40:49:607',83,765,0,0,0,-1,0.02,0.02
8817,'2023/12/04 22:40:49:622',83,765,0,0,0,-1,0.02,0.02
8818,'2023/12/04 22:40:49:641',83,765,0,0,0,-1,0.02,0.02
8819,'2023/12/04 22:40:49:657',83,765,0,0,0,-1,0.02,0.02
8820,'2023/12/04 22:40:49:673',83,765,0,0,0,-1,0.02,0.02
8821,'2023/12/04 22:40:49:691',83,765,0,0,0,-1,0.02,0.02
8822,'2023/12/04 22:40:49:709',83,765,0,0,0,-1,0.02,0.02
8823,'2023/12/04 22:40:49:722',83,765,0,0,0,-1,0.02,0.02
8824,'2023/12/04 22:40:49:742',83,765,0,0,0,-1,0.02,0.02
8825,'2023/12/04 22:40:49:757',83,765,0,0,0,-1,0.02,0.02
8826,'2023/12/04 22:40:49:773',83,765,0,0,0,-1,0.02,0.02
8827,'2023/12/04 22:40:49:791',83,765,0,0,0,-1,0.02,0.02
8828,'2023/12/04 22:40:49:808',83,765,0,0,0,-1,0.02,0.02
8829,'2023/12/04 22:40:49:824',83,765,0,0,0,-1,0.02,0.02
8830,'2023/12/04 22:40:49:841',83,765,0,0,0,-1,0.02,0.02
8831,'2023/12/04 22:40:49:855',83,765,0,0,0,-1,0.02,0.02
8832,'2023/12/04 22:40:49:872',83,765,0,0,0,-1,0.02,0.02
8833,'2023/12/04 22:40:49:890',83,765,0,0,0,-1,0.02,0.02
8834,'2023/12/04 22:41:18:082',84,0,0,765,0,-1,0,0.01
8835,'2023/12/04 22:41:18:101',84,0,0,765,0,-1,0,0.01
8836,'2023/12/04 22:41:18:116',84,0,0,765,0,-1,0,0.01
8837,'2023/12/04 22:41:18:135',84,0,0,765,0,-1,0,0.01
8838,'2023/12/04 22:41:18:151',84,0,0,765,0,-1,0,0.01
8839,'2023/12/04 22:41:18:168',84,0,0,765,0,-1,0,0.01
8840,'2023/12/04 22:41:18:185',84,0,0,765,0,-1,0,0.01
8841,'2023/12/04 22:41:18:201',84,0,0,765,0,-1,0,0.01
8842,'2023/12/04 22:41:18:215',84,0,0,765,0,-1,0,0.01
8843,'2023/12/04 22:41:18:233',84,0,0,765,0,-1,0,0.01
8844,'2023/12/04 22:41:18:250',84,0,0,765,0,-1,0,0.01
8845,'2023/12/04 22:41:18:266',84,0,0,765,0,-1,0,0.01
8846,'2023/12/04 22:41:18:284',84,0,0,765,0,-1,0,0.01
8847,'2023/12/04 22:41:18:312',84,0,0,765,0,-1,0,0.01
8848,'2023/12/04 22:41:18:316',84,0,0,0,0,-1,0,0.01
8849,'2023/12/04 22:41:18:336',84,0,0,0,0,-1,0,0.01
8850,'2023/12/04 22:41:18:351',84,0,0,0,0,-1,0,0.01
8851,'2023/12/04 22:41:18:366',84,0,0,0,0,-1,0,0.01
8852,'2023/12/04 22:41:18:384',84,0,0,0,0,-1,0,0.01
8853,'2023/12/04 22:41:18:400',84,0,0,0,0,-1,0,0.01
8854,'2023/12/04 22:41:18:417',84,0,0,0,0,-1,0,0.01
8855,'2023/12/04 22:41:18:435',84,0,0,0,0,-1,0,0.01
8856,'2023/12/04 22:41:18:451',84,0,0,0,0,-1,0,0.01
8857,'2023/12/04 22:41:18:466',84,0,0,0,0,-1,0,0.01
8858,'2023/12/04 22:41:18:482',84,0,0,0,0,-1,0,0.01
8859,'2023/12/04 22:41:18:502',84,0,0,0,0,-1,0,0.01
8860,'2023/12/04 22:41:18:517',84,0,0,0,0,-1,0,0.01
8861,'2023/12/04 22:41:18:533',84,0,0,0,0,-1,0,0.01
8862,'2023/12/04 22:41:18:552',84,0,0,0,0,-1,0,0.01
8863,'2023/12/04 22:41:18:568',84,0,0,0,0,-1,0,0.01
8864,'2023/12/04 22:41:18:582',84,0,0,0,0,-1,0,0.01
8865,'2023/12/04 22:41:18:602',84,0,0,0,0,-1,0,0.01
8866,'2023/12/04 22:41:18:616',84,0,0,0,0,-1,0,0.01
8867,'2023/12/04 22:41:18:676',84,0,0,0,0,-1,0,0.01
8868,'2023/12/04 22:41:18:686',84,0,0,0,0,-1,0,0.01
8869,'2023/12/04 22:41:18:706',84,0,0,-80,-80,-10281,0,0.01
8870,'2023/12/04 22:41:18:719',84,0,0,-80,-80,-10281,0,0.01
8871,'2023/12/04 22:41:18:736',84,0,0,-80,-80,-10281,0,0.01
8872,'2023/12/04 22:41:18:751',84,0,0,-80,-80,-10281,0,0.01
8873,'2023/12/04 22:41:18:768',84,0,0,-80,-80,-10281,0,0.01
8874,'2023/12/04 22:41:18:784',84,0,0,-80,-80,-10281,0,0.01
8875,'2023/12/04 22:41:18:801',84,0,0,-80,-80,-10281,0,0.01
8876,'2023/12/04 22:41:18:819',84,0,0,-80,-80,-10281,0,0.01
8877,'2023/12/04 22:41:18:835',84,0,0,-80,-80,-10281,0,0.01
8878,'2023/12/04 22:41:18:853',84,0,0,-80,-80,-10281,0,0.01
8879,'2023/12/04 22:41:18:868',84,0,0,-80,-80,-10281,0,0.01
8880,'2023/12/04 22:41:18:886',84,0,0,-80,-80,-10281,0,0.01
8881,'2023/12/04 22:41:18:901',84,0,0,-80,-80,-10281,0,0.01
8882,'2023/12/04 22:41:18:919',84,0,0,-80,-80,-10281,0,0.01
8883,'2023/12/04 22:41:18:935',84,0,0,-80,-80,-10281,0,0.01
8884,'2023/12/04 22:41:18:951',84,0,0,-80,-80,-10281,0,0.01
8885,'2023/12/04 22:41:18:969',84,0,0,-80,-80,-10281,0,0.01
8886,'2023/12/04 22:41:18:986',84,0,0,-80,-80,-10281,0,0.01
8887,'2023/12/04 22:41:19:001',84,0,0,-80,-80,-10281,0,0.01
8888,'2023/12/04 22:41:19:018',84,0,0,-80,-80,-10281,0,0.01
8889,'2023/12/04 22:41:19:035',84,0,0,0,0,-1,0,0.01
8890,'2023/12/04 22:41:19:051',84,0,0,0,0,-1,0,0.01
8891,'2023/12/04 22:41:19:069',84,0,0,0,0,-1,0,0.01
8892,'2023/12/04 22:41:19:085',84,0,0,80,0,-1,0,0.01
8893,'2023/12/04 22:41:19:103',84,0,0,80,0,-1,0,0.01
8894,'2023/12/04 22:41:19:121',84,0,0,80,0,-1,0,0.01
8895,'2023/12/04 22:41:19:134',84,0,0,0,0,-1,0,0.01
8896,'2023/12/04 22:41:19:151',84,0,0,0,0,-1,0,0.01
8897,'2023/12/04 22:41:19:168',84,0,0,0,0,-1,0,0.01
8898,'2023/12/04 22:41:19:186',84,0,0,0,0,-1,0,0.01
8899,'2023/12/04 22:41:19:202',84,0,0,0,0,-1,0,0.01
8900,'2023/12/04 22:41:19:219',84,0,0,0,0,-1,0,0.01
8901,'2023/12/04 22:41:19:236',84,0,0,0,0,-1,0,0.01
8902,'2023/12/04 22:41:19:253',84,0,0,0,0,-1,0,0.01
8903,'2023/12/04 22:41:19:267',84,0,0,0,0,-1,0,0.01
8904,'2023/12/04 22:41:19:284',84,0,0,0,0,-1,0,0.01
8905,'2023/12/04 22:41:19:302',84,0,0,0,0,-1,0,0.01
8906,'2023/12/04 22:41:19:318',84,0,0,0,0,-1,0,0.01
8907,'2023/12/04 22:41:19:335',84,0,0,0,0,-1,0,0.01
8908,'2023/12/04 22:41:19:352',84,0,0,0,0,-1,0,0.01
8909,'2023/12/04 22:41:19:371',84,0,0,0,0,-1,0,0.01
8910,'2023/12/04 22:41:19:384',84,0,0,0,0,-1,0,0.01
8911,'2023/12/04 22:41:19:401',84,0,0,0,0,-1,0,0.01
8912,'2023/12/04 22:41:19:418',84,0,0,0,0,-1,0,0.01
8913,'2023/12/04 22:41:19:434',84,0,0,0,0,-1,0,0.01
8914,'2023/12/04 22:41:19:452',84,0,0,0,0,-1,0,0.01
8915,'2023/12/04 22:41:19:468',84,0,0,0,0,-1,0,0.01
8916,'2023/12/04 22:41:19:485',84,0,0,0,0,-1,0,0.01
8917,'2023/12/04 22:41:19:503',84,0,0,0,0,-1,0,0.01
8918,'2023/12/04 22:41:19:518',84,0,0,0,0,-1,0,0.01
8919,'2023/12/04 22:41:19:534',84,0,0,0,0,-1,0,0.01
8920,'2023/12/04 22:41:19:552',84,0,0,0,0,-1,0,0.01
8921,'2023/12/04 22:41:19:567',84,0,0,0,0,-1,0,0.01
8922,'2023/12/04 22:41:19:585',84,0,0,0,0,-1,0,0.01
8923,'2023/12/04 22:41:19:602',84,0,0,0,0,-1,0,0.01
8924,'2023/12/04 22:41:19:619',84,0,0,0,0,-1,0,0.01
8925,'2023/12/04 22:41:19:634',84,0,0,0,0,-1,0,0.01
8926,'2023/12/04 22:41:19:654',84,0,0,0,0,-1,0,0.01
8927,'2023/12/04 22:41:19:668',84,0,0,0,0,-1,0,0.01
8928,'2023/12/04 22:41:19:687',84,0,0,0,0,-1,0,0.01
8929,'2023/12/04 22:41:19:703',84,0,0,0,0,-1,0,0.01
8930,'2023/12/04 22:41:19:718',84,0,0,0,0,-1,0,0.01
8931,'2023/12/04 22:41:19:737',84,0,0,0,0,-1,0,0.01
8932,'2023/12/04 22:41:19:753',84,0,0,0,0,-1,0,0.01
8933,'2023/12/04 22:41:19:770',84,0,0,0,0,-1,0,0.01
8934,'2023/12/04 22:41:19:784',84,0,0,0,0,-1,0,0.01
8935,'2023/12/04 22:41:19:802',84,0,0,0,0,-1,0,0.01
8936,'2023/12/04 22:41:19:818',84,0,0,0,0,-1,0,0.01
8937,'2023/12/04 22:41:19:834',84,0,0,0,0,-1,0,0.01
8938,'2023/12/04 22:41:19:853',84,0,0,0,0,-1,0,0.01
8939,'2023/12/04 22:41:19:869',84,0,0,0,0,-1,0,0.01
8940,'2023/12/04 22:41:19:887',84,0,0,0,0,-1,0,0.01
8941,'2023/12/04 22:41:19:902',84,0,0,0,0,-1,0,0.01
8942,'2023/12/04 22:41:19:919',84,0,0,0,0,-1,0,0.01
8943,'2023/12/04 22:41:19:936',84,0,0,0,0,-1,0,0.01
8944,'2023/12/04 22:41:19:951',84,0,0,0,0,-1,0,0.01
8945,'2023/12/04 22:41:19:969',84,0,0,0,0,-1,0,0.01
8946,'2023/12/04 22:41:19:985',84,0,0,0,0,-1,0,0.01
8947,'2023/12/04 22:41:20:002',84,0,0,0,0,-1,0,0.01
8948,'2023/12/04 22:41:20:017',84,0,0,0,0,-1,0,0.01
8949,'2023/12/04 22:41:20:037',84,0,0,0,0,-1,0,0.01
8950,'2023/12/04 22:41:20:052',84,0,0,0,0,-1,0,0.01
